date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
1994-03-22,benjamin,willis,7,136,99,37,delayed,cok,hyd
1994-03-23,brandon,frost,9,72,40,32,delayed,trv,hyd
1994-03-24,jerome,keller,8,215,61,154,delayed,ccu,trv
1994-03-25,alison,morales,8,243,43,200,delayed,cok,trv
1994-03-26,brett,williams,4,80,72,8,delayed,del,maa
1994-03-27,thomas,rodgers,5,112,104,8,on-time,bom,trv
1994-03-28,cheryl,baker,8,132,81,51,delayed,cok,del
1994-03-29,julie,hogan,6,161,76,85,on-time,del,trv
1994-03-30,valerie,parks,6,147,62,85,delayed,bom,blr
1994-03-31,john,jacobs,8,93,66,27,delayed,blr,maa
1994-04-01,danielle,kim,4,89,49,40,on-time,blr,del
1994-04-02,nichole,brown,8,296,196,100,delayed,del,bom
1994-04-03,shannon,hurst,6,149,42,107,on-time,blr,cok
1994-04-04,michael,henderson,6,116,78,38,delayed,del,hyd
1994-04-05,richard,nunez,5,242,182,60,delayed,cok,trv
1994-04-06,lisa,brooks,8,148,44,104,on-time,del,amd
1994-04-07,shannon,white,7,191,134,57,delayed,cok,del
1994-04-08,raymond,goodwin,7,212,89,123,delayed,hyd,trv
1994-04-09,eric,nixon,8,222,55,167,delayed,goi,blr
1994-04-10,marisa,weeks,6,195,134,61,on-time,bom,trv
1994-04-11,andrea,dawson,5,250,66,184,on-time,goi,blr
1994-04-12,john,ford,5,187,138,49,on-time,del,bom
1994-04-13,peter,simpson,7,296,178,118,delayed,del,bom
1994-04-14,traci,miller,7,119,106,13,on-time,amd,maa
1994-04-15,jessica,guerrero,9,104,104,0,on-time,del,ccu
1994-04-16,steven,hutchinson,9,186,174,12,delayed,hyd,bom
1994-04-17,dawn,crawford,7,228,61,167,delayed,goi,hyd
1994-04-18,kenneth,anderson,7,103,94,9,on-time,maa,hyd
1994-04-19,kevin,porter,9,165,99,66,delayed,maa,amd
1994-04-20,jill,davis,5,167,114,53,delayed,blr,del
1994-04-21,anthony,johnson,8,171,31,140,delayed,blr,cok
1994-04-22,lisa,harvey,8,279,208,71,on-time,amd,trv
1994-04-23,cassie,henry,4,251,196,55,delayed,goi,del
1994-04-24,mark,mendoza,9,163,61,102,on-time,amd,maa
1994-04-25,shelby,perez,7,95,31,64,delayed,cok,maa
1994-04-26,timothy,weiss,5,163,32,131,delayed,del,maa
1994-04-27,michael,salas,9,285,213,72,delayed,bom,maa
1994-04-28,wanda,everett,9,106,59,47,on-time,maa,del
1994-04-29,john,morris,6,176,83,93,delayed,ccu,cok
1994-04-30,amanda,rivera,4,272,101,171,on-time,blr,trv
1994-05-01,charles,mack,5,218,174,44,delayed,bom,ccu
1994-05-02,kelly,brown,9,66,38,28,on-time,trv,ccu
1994-05-03,benjamin,weaver,8,236,230,6,on-time,ccu,del
1994-05-04,elizabeth,howard,9,223,166,57,on-time,goi,cok
1994-05-05,thomas,burke,4,290,248,42,delayed,maa,cok
1994-05-06,brandi,booker,7,120,45,75,on-time,cok,maa
1994-05-07,kent,norris,8,244,41,203,delayed,del,maa
1994-05-08,steven,whitehead,7,186,144,42,on-time,del,cok
1994-05-09,ryan,may,5,135,40,95,delayed,ccu,cok
1994-05-10,alisha,delgado,4,284,93,191,delayed,blr,amd
1994-05-11,ian,holmes,6,66,36,30,delayed,cok,amd
1994-05-12,sue,campbell,4,201,190,11,on-time,hyd,ccu
1994-05-13,samuel,perez,4,171,91,80,on-time,del,amd
1994-05-14,nancy,jimenez,8,253,90,163,delayed,trv,cok
1994-05-15,linda,mcclure,4,210,144,66,delayed,bom,del
1994-05-16,christy,fox,4,146,70,76,delayed,blr,del
1994-05-17,luis,harris,7,64,49,15,on-time,bom,blr
1994-05-18,elizabeth,matthews,9,64,33,31,on-time,amd,cok
1994-05-19,renee,jones,4,208,135,73,delayed,trv,del
1994-05-20,eric,peters,7,148,89,59,on-time,trv,bom
1994-05-21,valerie,wilkerson,6,216,202,14,delayed,cok,trv
1994-05-22,chelsea,nash,6,200,79,121,delayed,bom,del
1994-05-23,tina,harris,8,232,47,185,delayed,trv,blr
1994-05-24,chad,martin,9,180,95,85,on-time,amd,goi
1994-05-25,maxwell,howard,9,208,143,65,delayed,ccu,blr
1994-05-26,dale,donaldson,4,65,38,27,on-time,trv,amd
1994-05-27,jesus,martin,8,295,213,82,on-time,trv,goi
1994-05-28,dominic,watson,5,87,60,27,on-time,trv,maa
1994-05-29,jon,evans,6,144,31,113,delayed,del,hyd
1994-05-30,lauren,brown,8,259,243,16,delayed,amd,maa
1994-05-31,wendy,key,5,299,132,167,delayed,bom,amd
1994-06-01,scott,edwards,5,220,151,69,on-time,trv,maa
1994-06-02,william,collins,8,194,115,79,on-time,amd,maa
1994-06-03,sara,singh,5,76,59,17,delayed,cok,ccu
1994-06-04,emily,reyes,4,213,87,126,delayed,cok,ccu
1994-06-05,alyssa,garcia,5,173,114,59,on-time,ccu,cok
1994-06-06,stephanie,navarro,5,261,31,230,on-time,del,blr
1994-06-07,micheal,schmitt,6,57,47,10,delayed,blr,maa
1994-06-08,frank,carrillo,7,99,76,23,delayed,del,hyd
1994-06-09,marie,ryan,5,122,52,70,delayed,hyd,blr
1994-06-10,alexa,marshall,6,266,171,95,delayed,blr,hyd
1994-06-11,robin,cohen,4,95,63,32,delayed,del,ccu
1994-06-12,stephen,moreno,7,217,58,159,on-time,ccu,maa
1994-06-13,kristen,coleman,7,111,77,34,on-time,blr,trv
1994-06-14,john,fox,8,275,141,134,delayed,bom,ccu
1994-06-15,douglas,mora,5,253,78,175,delayed,goi,amd
1994-06-16,elizabeth,bennett,9,145,70,75,on-time,ccu,del
1994-06-17,jason,rivera,8,200,78,122,on-time,blr,amd
1994-06-18,harold,johnson,5,63,47,16,delayed,goi,cok
1994-06-19,debra,williams,5,236,50,186,on-time,trv,bom
1994-06-20,diana,ramos,5,180,129,51,on-time,cok,trv
1994-06-21,brian,ramos,7,95,71,24,on-time,goi,cok
1994-06-22,carla,adkins,9,294,283,11,on-time,hyd,cok
1994-06-23,rebekah,huynh,9,285,48,237,delayed,ccu,hyd
1994-06-24,phyllis,johnson,7,270,90,180,on-time,ccu,maa
1994-06-25,rachel,burch,7,277,126,151,delayed,maa,hyd
1994-06-26,kenneth,carpenter,8,71,38,33,delayed,hyd,goi
1994-06-27,emily,jackson,8,140,59,81,delayed,cok,trv
1994-06-28,laura,rivers,8,136,84,52,on-time,cok,amd
1994-06-29,maria,smith,7,144,132,12,on-time,maa,hyd
1994-06-30,ralph,lopez,7,56,35,21,on-time,ccu,maa
1994-07-01,christopher,smith,9,69,52,17,delayed,hyd,trv
1994-07-02,amanda,bell,8,189,50,139,on-time,ccu,bom
1994-07-03,jonathan,carter,4,68,53,15,delayed,goi,ccu
1994-07-04,erika,schmitt,6,100,72,28,on-time,hyd,maa
1994-07-05,lonnie,villegas,5,230,184,46,delayed,goi,hyd
1994-07-06,albert,parker,4,247,106,141,on-time,maa,cok
1994-07-07,dana,thompson,7,260,178,82,delayed,cok,trv
1994-07-08,kathryn,ramos,5,271,131,140,delayed,ccu,hyd
1994-07-09,dennis,gonzalez,7,109,96,13,on-time,cok,maa
1994-07-10,amber,jackson,4,130,54,76,on-time,amd,ccu
1994-07-11,jasmine,lopez,7,165,37,128,on-time,blr,ccu
1994-07-12,maria,castillo,6,291,34,257,on-time,maa,amd
1994-07-13,manuel,collins,5,157,138,19,on-time,goi,hyd
1994-07-14,lori,ross,6,200,35,165,delayed,blr,ccu
1994-07-15,scott,spence,6,195,191,4,on-time,amd,ccu
1994-07-16,thomas,romero,7,66,64,2,on-time,ccu,goi
1994-07-17,peter,logan,4,134,102,32,on-time,hyd,bom
1994-07-18,sarah,wong,5,76,73,3,delayed,del,goi
1994-07-19,andrew,campbell,4,97,55,42,delayed,amd,hyd
1994-07-20,jennifer,sanchez,5,109,67,42,delayed,cok,del
1994-07-21,morgan,lawson,6,182,32,150,delayed,maa,cok
1994-07-22,valerie,freeman,7,90,37,53,delayed,goi,amd
1994-07-23,hayden,snyder,7,240,47,193,on-time,ccu,blr
1994-07-24,douglas,perry,5,129,85,44,on-time,blr,maa
1994-07-25,vanessa,rodriguez,8,101,94,7,on-time,hyd,ccu
1994-07-26,courtney,wilson,4,86,58,28,delayed,amd,ccu
1994-07-27,michael,shannon,8,134,102,32,on-time,cok,goi
1994-07-28,garrett,anderson,8,60,53,7,delayed,hyd,goi
1994-07-29,mary,james,6,229,212,17,on-time,amd,blr
1994-07-30,darren,bryan,7,113,52,61,on-time,cok,amd
1994-07-31,zachary,hartman,9,96,42,54,on-time,del,hyd
1994-08-01,sharon,pearson,5,120,110,10,on-time,bom,hyd
1994-08-02,gerald,kelley,7,155,127,28,delayed,maa,bom
1994-08-03,dawn,harrison,4,179,113,66,on-time,cok,blr
1994-08-04,thomas,atkins,6,103,94,9,delayed,cok,del
1994-08-05,william,collins,4,213,207,6,on-time,amd,maa
1994-08-06,kathleen,rivas,9,152,139,13,delayed,amd,del
1994-08-07,brianna,williams,4,114,44,70,delayed,maa,goi
1994-08-08,shelley,baker,7,168,47,121,delayed,goi,ccu
1994-08-09,jesus,flores,9,293,254,39,delayed,cok,hyd
1994-08-10,michael,murphy,5,93,32,61,delayed,blr,maa
1994-08-11,jessica,martin,4,186,130,56,delayed,bom,del
1994-08-12,charles,garcia,9,119,49,70,on-time,maa,blr
1994-08-13,christine,bryan,5,232,38,194,delayed,cok,del
1994-08-14,christopher,leon,9,257,163,94,delayed,amd,hyd
1994-08-15,jose,patton,7,63,30,33,delayed,amd,ccu
1994-08-16,monica,morris,5,145,60,85,delayed,bom,del
1994-08-17,jennifer,richards,7,57,30,27,on-time,ccu,bom
1994-08-18,kayla,christensen,5,295,79,216,delayed,blr,del
1994-08-19,joseph,jackson,7,181,57,124,on-time,maa,trv
1994-08-20,james,lee,9,98,56,42,on-time,amd,bom
1994-08-21,john,palmer,5,104,43,61,on-time,maa,blr
1994-08-22,paul,lopez,4,152,113,39,on-time,del,cok
1994-08-23,brianna,montes,5,167,86,81,delayed,hyd,amd
1994-08-24,nichole,smith,4,67,43,24,on-time,hyd,goi
1994-08-25,david,elliott,4,232,167,65,delayed,hyd,bom
1994-08-26,laura,freeman,8,133,110,23,on-time,blr,amd
1994-08-27,heather,vincent,5,212,206,6,on-time,cok,bom
1994-08-28,amy,hayes,6,54,49,5,on-time,amd,trv
1994-08-29,jennifer,cox,9,239,89,150,delayed,ccu,del
1994-08-30,leon,baker,8,244,61,183,on-time,ccu,cok
1994-08-31,erik,garcia,5,208,50,158,delayed,blr,amd
1994-09-01,jennifer,mckenzie,7,125,55,70,delayed,amd,ccu
1994-09-02,ann,phillips,9,59,37,22,on-time,maa,blr
1994-09-03,antonio,moon,6,131,112,19,delayed,goi,amd
1994-09-04,ashley,garcia,9,258,103,155,delayed,ccu,amd
1994-09-05,seth,ramirez,6,112,56,56,delayed,ccu,hyd
1994-09-06,lisa,torres,8,273,127,146,on-time,blr,goi
1994-09-07,garrett,simmons,9,51,32,19,on-time,bom,hyd
1994-09-08,rickey,brock,4,212,66,146,delayed,blr,bom
1994-09-09,john,galloway,5,201,170,31,delayed,ccu,trv
1994-09-10,luis,brown,4,159,149,10,on-time,blr,hyd
1994-09-11,gregory,underwood,5,158,75,83,delayed,hyd,maa
1994-09-12,kathleen,conner,8,164,81,83,on-time,cok,bom
1994-09-13,paul,robertson,6,151,78,73,delayed,cok,goi
1994-09-14,alexis,garcia,7,179,140,39,delayed,cok,del
1994-09-15,steven,robinson,7,159,51,108,on-time,trv,goi
1994-09-16,vanessa,underwood,5,191,74,117,on-time,amd,goi
1994-09-17,amber,berry,6,166,102,64,on-time,goi,cok
1994-09-18,janet,pearson,4,135,47,88,on-time,ccu,blr
1994-09-19,cody,walker,5,51,30,21,on-time,cok,amd
1994-09-20,michael,robbins,7,290,232,58,on-time,amd,goi
1994-09-21,ann,morgan,6,214,180,34,delayed,amd,del
1994-09-22,oscar,morris,4,148,102,46,delayed,ccu,cok
1994-09-23,daniel,cole,6,247,222,25,on-time,goi,cok
1994-09-24,william,larson,9,226,124,102,delayed,amd,cok
1994-09-25,melinda,arellano,9,113,61,52,on-time,del,amd
1994-09-26,shelley,jackson,9,230,203,27,delayed,blr,maa
1994-09-27,shawn,kennedy,8,166,67,99,on-time,ccu,blr
1994-09-28,billy,peterson,4,79,79,0,delayed,amd,cok
1994-09-29,bradley,williams,9,200,50,150,delayed,amd,blr
1994-09-30,christopher,brown,7,114,68,46,on-time,trv,hyd
1994-10-01,nicole,jones,9,155,126,29,delayed,bom,amd
1994-10-02,austin,walker,5,118,56,62,on-time,hyd,del
1994-10-03,tammy,guerrero,5,258,155,103,delayed,bom,blr
1994-10-04,edward,jones,9,156,97,59,on-time,hyd,cok
1994-10-05,christina,ferguson,5,95,77,18,delayed,blr,hyd
1994-10-06,april,martinez,7,96,94,2,delayed,cok,ccu
1994-10-07,selena,patterson,5,101,37,64,delayed,ccu,maa
1994-10-08,brandi,edwards,7,162,57,105,delayed,bom,maa
1994-10-09,jennifer,boyer,4,146,45,101,on-time,bom,amd
1994-10-10,juan,bonilla,4,199,90,109,on-time,cok,bom
1994-10-11,chelsea,deleon,4,65,47,18,delayed,trv,del
1994-10-12,grace,turner,4,104,96,8,delayed,amd,trv
1994-10-13,janet,christensen,6,288,278,10,on-time,maa,cok
1994-10-14,marissa,ortiz,6,144,117,27,on-time,maa,ccu
1994-10-15,thomas,mcclure,6,220,132,88,on-time,trv,del
1994-10-16,tracie,chandler,6,273,114,159,delayed,del,goi
1994-10-17,mary,owens,9,152,122,30,delayed,del,blr
1994-10-18,charles,white,8,121,119,2,delayed,maa,goi
1994-10-19,george,watkins,8,225,198,27,on-time,goi,amd
1994-10-20,tyrone,west,9,98,30,68,on-time,del,amd
1994-10-21,heather,tucker,4,298,196,102,on-time,ccu,goi
1994-10-22,brianna,yates,7,239,186,53,delayed,maa,cok
1994-10-23,vincent,blankenship,7,218,209,9,delayed,amd,hyd
1994-10-24,margaret,spencer,8,99,48,51,delayed,blr,goi
1994-10-25,chase,shelton,4,127,116,11,on-time,blr,goi
1994-10-26,kelli,hill,4,173,168,5,delayed,ccu,hyd
1994-10-27,richard,sutton,5,242,198,44,delayed,bom,cok
1994-10-28,clifford,garcia,9,57,35,22,on-time,amd,hyd
1994-10-29,sara,gray,5,234,95,139,on-time,bom,ccu
1994-10-30,kevin,kim,8,212,155,57,delayed,maa,ccu
1994-10-31,brett,ryan,8,246,183,63,delayed,maa,cok
1994-11-01,tracy,lopez,9,240,218,22,on-time,goi,amd
1994-11-02,christopher,gutierrez,5,107,63,44,delayed,hyd,bom
1994-11-03,david,edwards,4,72,51,21,delayed,bom,amd
1994-11-04,peter,white,5,268,110,158,on-time,trv,del
1994-11-05,brian,nguyen,6,65,64,1,delayed,amd,cok
1994-11-06,joshua,mathews,6,247,123,124,delayed,goi,ccu
1994-11-07,kenneth,evans,4,151,31,120,on-time,maa,blr
1994-11-08,amy,williams,6,264,86,178,on-time,cok,blr
1994-11-09,brenda,thompson,8,122,48,74,delayed,trv,maa
1994-11-10,kevin,schultz,6,178,61,117,on-time,trv,cok
1994-11-11,justin,shepard,9,262,85,177,on-time,hyd,cok
1994-11-12,peter,barr,4,257,115,142,delayed,ccu,hyd
1994-11-13,daniel,gibson,9,238,43,195,delayed,cok,amd
1994-11-14,david,ward,6,258,198,60,delayed,del,trv
1994-11-15,justin,santana,7,136,84,52,on-time,maa,cok
1994-11-16,teresa,bishop,7,68,63,5,on-time,hyd,ccu
1994-11-17,brett,dennis,9,269,170,99,on-time,bom,ccu
1994-11-18,emily,matthews,6,242,232,10,delayed,hyd,goi
1994-11-19,david,reed,9,91,66,25,delayed,cok,goi
1994-11-20,denise,cooper,6,279,67,212,delayed,ccu,hyd
1994-11-21,kenneth,williams,9,216,32,184,on-time,trv,bom
1994-11-22,eileen,garcia,9,251,249,2,delayed,amd,cok
1994-11-23,melissa,reynolds,9,265,73,192,delayed,bom,amd
1994-11-24,molly,sanchez,7,95,36,59,delayed,goi,maa
1994-11-25,carlos,johnson,8,161,68,93,on-time,ccu,del
1994-11-26,emily,stewart,4,111,80,31,on-time,hyd,blr
1994-11-27,brandon,farley,9,240,126,114,delayed,cok,amd
1994-11-28,jamie,shepherd,6,211,197,14,on-time,maa,del
1994-11-29,valerie,bean,4,79,35,44,delayed,cok,trv
1994-11-30,david,ortiz,5,55,48,7,on-time,hyd,bom
1994-12-01,cassie,allen,8,96,79,17,on-time,amd,hyd
1994-12-02,rebecca,saunders,8,82,36,46,on-time,bom,trv
1994-12-03,evan,chavez,5,153,134,19,delayed,amd,trv
1994-12-04,angelica,fletcher,8,250,237,13,on-time,bom,trv
1994-12-05,barry,owens,8,187,61,126,delayed,bom,ccu
1994-12-06,tiffany,lopez,8,227,76,151,delayed,goi,cok
1994-12-07,brenda,harrison,6,81,32,49,delayed,trv,ccu
1994-12-08,david,hines,9,91,35,56,on-time,del,blr
1994-12-09,jared,zuniga,4,179,106,73,on-time,goi,blr
1994-12-10,christopher,meyer,7,300,30,270,delayed,hyd,del
1994-12-11,justin,rodriguez,8,281,230,51,on-time,goi,cok
1994-12-12,lori,shaffer,5,197,155,42,on-time,goi,maa
1994-12-13,mark,meyer,8,187,160,27,delayed,bom,del
1994-12-14,laura,tran,5,59,36,23,delayed,hyd,ccu
1994-12-15,carolyn,gomez,5,204,171,33,delayed,trv,maa
1994-12-16,michael,garcia,6,82,76,6,on-time,bom,trv
1994-12-17,jacob,thompson,6,116,78,38,delayed,amd,goi
1994-12-18,bruce,brown,4,291,160,131,on-time,blr,trv
1994-12-19,cristina,gonzales,5,68,47,21,delayed,maa,trv
1994-12-20,holly,jones,8,91,56,35,delayed,maa,cok
1994-12-21,david,lewis,7,56,49,7,delayed,bom,maa
1994-12-22,richard,ho,4,186,58,128,on-time,bom,amd
1994-12-23,brian,herrera,9,72,53,19,on-time,hyd,blr
1994-12-24,charles,santos,5,120,31,89,delayed,amd,ccu
1994-12-25,sharon,nichols,7,293,83,210,delayed,blr,trv
1994-12-26,stacy,coleman,9,274,108,166,on-time,bom,trv
1994-12-27,alex,stevens,6,229,176,53,on-time,goi,hyd
1994-12-28,jack,moreno,8,75,33,42,delayed,maa,cok
1994-12-29,jimmy,clements,5,138,133,5,on-time,cok,blr
1994-12-30,lisa,moses,6,52,51,1,delayed,blr,ccu
1994-12-31,julia,mcgrath,7,195,98,97,delayed,maa,ccu
1995-01-01,isaac,ortiz,9,205,137,68,on-time,blr,goi
1995-01-02,stephanie,turner,6,254,149,105,on-time,hyd,cok
1995-01-03,jennifer,navarro,8,291,147,144,on-time,bom,maa
1995-01-04,tammy,hernandez,7,247,110,137,delayed,bom,blr
1995-01-05,samuel,wagner,9,111,41,70,delayed,trv,del
1995-01-06,deanna,martinez,4,240,103,137,on-time,del,cok
1995-01-07,sarah,houston,9,180,64,116,on-time,cok,trv
1995-01-08,alisha,little,9,223,166,57,delayed,amd,del
1995-01-09,ryan,hall,8,98,30,68,on-time,goi,maa
1995-01-10,raymond,quinn,5,239,199,40,delayed,trv,cok
1995-01-11,elizabeth,mason,5,222,164,58,delayed,blr,bom
1995-01-12,kelly,ferguson,6,264,64,200,on-time,del,cok
1995-01-13,stephanie,thompson,7,147,51,96,on-time,bom,amd
1995-01-14,logan,ford,9,113,99,14,delayed,hyd,maa
1995-01-15,tabitha,goodman,7,125,63,62,delayed,del,cok
1995-01-16,ricky,rodgers,5,286,186,100,delayed,cok,goi
1995-01-17,brooke,guerra,4,141,30,111,on-time,maa,hyd
1995-01-18,richard,garcia,6,77,30,47,on-time,blr,cok
1995-01-19,andre,cook,6,52,33,19,on-time,cok,ccu
1995-01-20,dana,rodriguez,4,185,161,24,delayed,amd,bom
1995-01-21,sarah,ellison,7,51,34,17,on-time,ccu,goi
1995-01-22,amanda,oconnor,7,145,68,77,on-time,amd,blr
1995-01-23,mary,jackson,8,257,98,159,delayed,cok,goi
1995-01-24,james,bowers,5,85,52,33,on-time,del,amd
1995-01-25,kayla,navarro,9,100,44,56,delayed,hyd,del
1995-01-26,kelly,henderson,5,151,83,68,on-time,del,ccu
1995-01-27,stephanie,boyd,9,100,91,9,on-time,bom,cok
1995-01-28,melissa,armstrong,7,190,156,34,delayed,maa,cok
1995-01-29,cody,vang,8,235,219,16,on-time,blr,bom
1995-01-30,sheri,sosa,4,252,35,217,delayed,blr,amd
1995-01-31,ralph,sloan,8,53,51,2,delayed,del,amd
1995-02-01,david,martin,7,299,34,265,on-time,cok,hyd
1995-02-02,christina,bridges,6,174,51,123,on-time,ccu,blr
1995-02-03,kathy,cabrera,9,180,77,103,delayed,hyd,bom
1995-02-04,matthew,wagner,6,229,93,136,on-time,ccu,goi
1995-02-05,michael,coleman,9,250,237,13,delayed,goi,blr
1995-02-06,michael,weber,5,268,181,87,delayed,ccu,bom
1995-02-07,jessica,fleming,5,152,34,118,on-time,ccu,blr
1995-02-08,parker,gray,7,54,49,5,delayed,bom,del
1995-02-09,david,schroeder,7,154,97,57,on-time,ccu,hyd
1995-02-10,randall,frazier,6,159,152,7,delayed,goi,amd
1995-02-11,george,crawford,9,63,49,14,delayed,hyd,amd
1995-02-12,jessica,jones,6,291,209,82,on-time,ccu,amd
1995-02-13,ryan,rogers,4,96,35,61,delayed,del,amd
1995-02-14,karen,schneider,5,123,90,33,on-time,trv,bom
1995-02-15,stephen,davis,7,97,62,35,on-time,maa,amd
1995-02-16,courtney,johnson,6,78,36,42,delayed,goi,blr
1995-02-17,phillip,young,6,142,124,18,on-time,trv,goi
1995-02-18,evelyn,powers,8,145,60,85,on-time,ccu,cok
1995-02-19,donna,jenkins,4,277,57,220,delayed,trv,bom
1995-02-20,brent,clark,4,200,197,3,delayed,ccu,goi
1995-02-21,john,bowman,4,69,64,5,on-time,hyd,goi
1995-02-22,kevin,walker,5,186,69,117,delayed,blr,hyd
1995-02-23,michelle,mcdaniel,7,190,94,96,on-time,maa,goi
1995-02-24,autumn,clark,9,233,60,173,on-time,bom,goi
1995-02-25,melanie,cooke,7,184,158,26,delayed,blr,maa
1995-02-26,brittany,hopkins,9,297,96,201,on-time,del,bom
1995-02-27,ryan,thomas,9,98,80,18,on-time,goi,trv
1995-02-28,allison,ramirez,4,92,58,34,on-time,goi,amd
1995-03-01,eric,edwards,7,205,99,106,delayed,blr,del
1995-03-02,kara,ellison,5,196,85,111,delayed,goi,cok
1995-03-03,steven,robertson,8,231,214,17,on-time,hyd,ccu
1995-03-04,ashley,gilbert,6,231,98,133,delayed,blr,hyd
1995-03-05,christina,payne,4,186,90,96,on-time,del,ccu
1995-03-06,lisa,shaffer,6,287,98,189,on-time,del,hyd
1995-03-07,crystal,morgan,5,186,59,127,delayed,maa,amd
1995-03-08,jennifer,cummings,6,71,65,6,on-time,blr,cok
1995-03-09,christina,sullivan,8,125,71,54,delayed,del,amd
1995-03-10,danielle,dean,5,237,101,136,delayed,hyd,del
1995-03-11,samantha,contreras,8,218,179,39,delayed,amd,hyd
1995-03-12,gabriel,lutz,9,212,184,28,delayed,cok,ccu
1995-03-13,george,morgan,6,118,56,62,on-time,blr,goi
1995-03-14,eric,brown,5,236,215,21,on-time,maa,blr
1995-03-15,samantha,melton,7,73,61,12,delayed,cok,blr
1995-03-16,donna,alvarez,5,98,92,6,delayed,hyd,del
1995-03-17,vanessa,wilcox,6,91,86,5,delayed,amd,ccu
1995-03-18,william,george,4,86,34,52,on-time,ccu,goi
1995-03-19,kathleen,gregory,9,298,236,62,delayed,goi,blr
1995-03-20,heather,reed,9,242,236,6,delayed,trv,bom
1995-03-21,brianna,anthony,7,148,32,116,delayed,del,bom
1995-03-22,tanner,jackson,5,113,40,73,on-time,blr,del
1995-03-23,clarence,munoz,4,295,84,211,on-time,bom,hyd
1995-03-24,patrick,castro,5,172,143,29,delayed,hyd,amd
1995-03-25,brian,guzman,7,89,45,44,delayed,goi,hyd
1995-03-26,tricia,griffin,9,189,61,128,delayed,del,blr
1995-03-27,steven,shaw,8,125,43,82,on-time,blr,del
1995-03-28,julie,jones,5,56,37,19,on-time,amd,blr
1995-03-29,jose,butler,6,217,103,114,delayed,amd,bom
1995-03-30,adam,young,7,93,44,49,delayed,bom,maa
1995-03-31,lorraine,garner,6,69,69,0,on-time,bom,amd
1995-04-01,catherine,ray,4,279,41,238,delayed,blr,cok
1995-04-02,darren,marsh,8,135,106,29,delayed,amd,blr
1995-04-03,kayla,robles,9,225,107,118,on-time,maa,bom
1995-04-04,amy,smith,6,284,157,127,on-time,hyd,bom
1995-04-05,nicolas,bullock,4,270,268,2,delayed,blr,amd
1995-04-06,james,russell,5,149,87,62,on-time,bom,blr
1995-04-07,raymond,young,8,159,101,58,delayed,bom,amd
1995-04-08,lauren,jones,5,96,79,17,on-time,maa,goi
1995-04-09,ann,glenn,7,173,135,38,on-time,blr,hyd
1995-04-10,samuel,brown,7,157,157,0,on-time,goi,trv
1995-04-11,kathleen,miller,5,148,40,108,on-time,goi,ccu
1995-04-12,wanda,beck,9,72,45,27,on-time,del,hyd
1995-04-13,juan,allen,4,142,101,41,on-time,blr,bom
1995-04-14,denise,stevens,4,283,119,164,on-time,blr,maa
1995-04-15,lisa,richardson,7,86,83,3,on-time,ccu,hyd
1995-04-16,paula,martinez,5,64,38,26,delayed,blr,cok
1995-04-17,robert,hampton,9,56,52,4,on-time,maa,del
1995-04-18,jennifer,jackson,9,77,72,5,delayed,cok,blr
1995-04-19,daniel,johnson,4,87,53,34,delayed,bom,hyd
1995-04-20,megan,norris,4,53,48,5,on-time,blr,ccu
1995-04-21,teresa,gomez,7,240,65,175,on-time,cok,amd
1995-04-22,kevin,bentley,9,136,86,50,delayed,hyd,bom
