date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2004-11-02,sherri,jackson,9,144,66,78,on-time,maa,blr
2004-11-03,jennifer,thompson,5,266,255,11,delayed,bom,ccu
2004-11-04,pamela,wright,5,89,89,0,on-time,hyd,trv
2004-11-05,joyce,ward,8,245,218,27,on-time,trv,bom
2004-11-06,beverly,smith,7,162,131,31,delayed,ccu,maa
2004-11-07,joseph,johnson,9,214,203,11,delayed,cok,blr
2004-11-08,christopher,dudley,4,99,98,1,on-time,blr,bom
2004-11-09,justin,goodwin,7,140,121,19,delayed,goi,del
2004-11-10,cory,patterson,4,205,129,76,delayed,del,maa
2004-11-11,mary,williams,6,232,192,40,delayed,del,cok
2004-11-12,shawn,santiago,8,252,88,164,on-time,goi,trv
2004-11-13,amanda,tyler,5,118,109,9,delayed,maa,ccu
2004-11-14,ricky,martinez,6,53,31,22,delayed,goi,bom
2004-11-15,steven,morris,9,273,131,142,on-time,cok,trv
2004-11-16,michael,hernandez,6,181,47,134,on-time,maa,blr
2004-11-17,shelly,cervantes,6,115,62,53,on-time,hyd,maa
2004-11-18,barbara,nelson,7,63,43,20,on-time,bom,goi
2004-11-19,jonathan,black,8,208,85,123,on-time,goi,bom
2004-11-20,angelica,meyer,4,214,205,9,on-time,ccu,bom
2004-11-21,zachary,sullivan,5,187,146,41,on-time,goi,amd
2004-11-22,tracey,brown,8,195,178,17,on-time,trv,goi
2004-11-23,michelle,hudson,8,248,69,179,delayed,hyd,amd
2004-11-24,charlotte,hamilton,7,198,64,134,on-time,bom,maa
2004-11-25,john,bush,7,224,65,159,on-time,amd,ccu
2004-11-26,latoya,bishop,4,257,52,205,on-time,hyd,blr
2004-11-27,katelyn,wilson,6,83,43,40,delayed,trv,cok
2004-11-28,david,watkins,5,183,90,93,delayed,trv,bom
2004-11-29,peter,morgan,5,299,87,212,on-time,del,cok
2004-11-30,bridget,matthews,5,291,137,154,delayed,goi,trv
2004-12-01,corey,brooks,4,232,177,55,delayed,blr,ccu
2004-12-02,shannon,johnson,4,61,37,24,delayed,blr,hyd
2004-12-03,juan,james,5,277,30,247,delayed,bom,trv
2004-12-04,david,brown,7,168,141,27,on-time,bom,del
2004-12-05,michael,sheppard,4,180,172,8,on-time,amd,bom
2004-12-06,kimberly,hoffman,4,190,51,139,on-time,ccu,amd
2004-12-07,arthur,garcia,7,253,53,200,on-time,del,hyd
2004-12-08,david,mann,8,124,70,54,delayed,bom,trv
2004-12-09,lisa,lewis,4,251,153,98,on-time,amd,trv
2004-12-10,duane,santos,9,85,42,43,on-time,hyd,cok
2004-12-11,molly,berry,8,130,116,14,delayed,del,bom
2004-12-12,sarah,hurst,5,237,227,10,delayed,cok,amd
2004-12-13,amber,whitaker,5,50,41,9,on-time,maa,cok
2004-12-14,lauren,phillips,7,263,49,214,on-time,del,bom
2004-12-15,jennifer,richardson,7,160,129,31,on-time,hyd,bom
2004-12-16,robert,nguyen,4,53,50,3,on-time,maa,hyd
2004-12-17,paula,myers,4,231,53,178,delayed,hyd,del
2004-12-18,sean,smith,7,188,112,76,delayed,amd,hyd
2004-12-19,john,mcknight,8,170,40,130,delayed,maa,trv
2004-12-20,michael,smith,5,160,137,23,delayed,hyd,trv
2004-12-21,melinda,moore,5,146,98,48,on-time,blr,cok
2004-12-22,amanda,clark,8,167,33,134,delayed,goi,amd
2004-12-23,ann,gaines,8,192,163,29,delayed,cok,trv
2004-12-24,jamie,willis,9,219,194,25,on-time,trv,bom
2004-12-25,arthur,lam,6,57,41,16,on-time,blr,amd
2004-12-26,george,wise,7,266,49,217,on-time,amd,del
2004-12-27,stephanie,wilson,9,202,90,112,delayed,del,blr
2004-12-28,joshua,black,5,160,121,39,on-time,goi,trv
2004-12-29,christopher,conner,5,147,31,116,on-time,bom,trv
2004-12-30,sarah,dorsey,4,244,176,68,on-time,blr,bom
2004-12-31,heather,bradshaw,7,142,72,70,on-time,bom,goi
2005-01-01,carl,huffman,7,166,104,62,delayed,blr,goi
2005-01-02,michelle,johnson,6,148,107,41,delayed,bom,blr
2005-01-03,anne,ferguson,8,222,195,27,delayed,hyd,bom
2005-01-04,chelsea,ortiz,8,232,181,51,on-time,blr,cok
2005-01-05,william,diaz,6,95,50,45,delayed,trv,cok
2005-01-06,matthew,davis,6,181,180,1,delayed,cok,del
2005-01-07,timothy,marshall,9,275,263,12,on-time,maa,hyd
2005-01-08,courtney,gillespie,5,76,65,11,on-time,hyd,amd
2005-01-09,kirk,castro,7,263,243,20,delayed,maa,cok
2005-01-10,john,hunt,8,82,30,52,delayed,blr,amd
2005-01-11,billy,cooper,7,262,30,232,delayed,del,blr
2005-01-12,randy,mclaughlin,9,152,58,94,on-time,amd,hyd
2005-01-13,charles,anderson,4,167,73,94,delayed,blr,maa
2005-01-14,brianna,rangel,7,95,94,1,delayed,goi,maa
2005-01-15,ryan,miller,9,276,231,45,on-time,del,bom
2005-01-16,brian,nelson,4,174,163,11,delayed,blr,maa
2005-01-17,rachel,chapman,9,165,91,74,delayed,blr,cok
2005-01-18,aimee,lewis,4,149,149,0,on-time,del,goi
2005-01-19,nicholas,dickson,4,65,52,13,delayed,bom,blr
2005-01-20,charles,moore,8,145,30,115,delayed,cok,bom
2005-01-21,daisy,foster,9,72,50,22,delayed,amd,bom
2005-01-22,scott,francis,9,275,41,234,on-time,ccu,goi
2005-01-23,brian,cook,4,260,175,85,delayed,ccu,del
2005-01-24,christopher,wheeler,4,168,48,120,on-time,trv,maa
2005-01-25,ricardo,valenzuela,9,53,30,23,on-time,hyd,bom
2005-01-26,sandra,davis,8,196,109,87,on-time,hyd,ccu
2005-01-27,terri,stein,9,86,81,5,on-time,amd,trv
2005-01-28,james,hardy,8,104,82,22,on-time,blr,maa
2005-01-29,robert,weber,6,294,271,23,delayed,amd,bom
2005-01-30,thomas,gonzales,8,253,214,39,delayed,cok,ccu
2005-01-31,matthew,jones,6,257,167,90,delayed,ccu,bom
2005-02-01,william,love,4,116,72,44,delayed,blr,amd
2005-02-02,randy,crane,8,219,186,33,on-time,ccu,blr
2005-02-03,reginald,smith,4,169,105,64,delayed,maa,goi
2005-02-04,debra,anderson,6,184,91,93,on-time,blr,cok
2005-02-05,madison,mann,8,65,55,10,on-time,goi,amd
2005-02-06,joseph,logan,4,240,139,101,on-time,ccu,trv
2005-02-07,heather,hernandez,5,233,94,139,on-time,goi,trv
2005-02-08,william,white,5,190,107,83,delayed,maa,ccu
2005-02-09,james,estes,7,285,182,103,on-time,blr,trv
2005-02-10,elizabeth,tate,4,134,72,62,delayed,cok,goi
2005-02-11,scott,singleton,6,230,42,188,on-time,maa,goi
2005-02-12,mark,nicholson,8,135,75,60,delayed,maa,cok
2005-02-13,rebecca,medina,5,102,102,0,delayed,del,bom
2005-02-14,jennifer,hull,8,289,200,89,on-time,bom,del
2005-02-15,kim,kelly,7,211,209,2,on-time,del,blr
2005-02-16,billy,duffy,5,75,35,40,delayed,cok,trv
2005-02-17,john,jacobson,7,74,68,6,delayed,blr,amd
2005-02-18,mark,jones,6,230,143,87,on-time,del,ccu
2005-02-19,melissa,davis,5,212,36,176,on-time,trv,maa
2005-02-20,lisa,smith,5,130,64,66,delayed,blr,del
2005-02-21,amy,morris,4,220,64,156,delayed,cok,maa
2005-02-22,deborah,dunn,8,141,141,0,delayed,del,ccu
2005-02-23,william,james,7,244,237,7,delayed,bom,amd
2005-02-24,destiny,howe,4,136,57,79,delayed,maa,hyd
2005-02-25,kimberly,thompson,7,212,188,24,on-time,del,goi
2005-02-26,richard,kim,6,61,61,0,delayed,cok,ccu
2005-02-27,julie,erickson,5,168,42,126,on-time,trv,maa
2005-02-28,kimberly,phillips,9,57,37,20,delayed,del,bom
2005-03-01,taylor,michael,7,123,116,7,delayed,hyd,del
2005-03-02,sara,edwards,5,226,178,48,delayed,del,maa
2005-03-03,aaron,russell,6,82,32,50,delayed,amd,del
2005-03-04,brian,douglas,8,206,102,104,delayed,bom,trv
2005-03-05,brenda,freeman,6,210,187,23,delayed,ccu,amd
2005-03-06,catherine,hickman,8,207,74,133,on-time,maa,ccu
2005-03-07,brian,jackson,6,225,175,50,on-time,blr,del
2005-03-08,christopher,moss,6,149,39,110,delayed,del,cok
2005-03-09,joseph,ritter,7,195,177,18,delayed,del,cok
2005-03-10,jason,miller,8,159,45,114,delayed,goi,amd
2005-03-11,sarah,fernandez,9,162,152,10,on-time,del,hyd
2005-03-12,robert,gordon,7,178,98,80,delayed,ccu,hyd
2005-03-13,patrick,cunningham,8,267,103,164,on-time,trv,maa
2005-03-14,danielle,gill,5,55,30,25,on-time,cok,goi
2005-03-15,david,turner,7,244,70,174,on-time,maa,del
2005-03-16,jason,horn,5,91,70,21,on-time,del,blr
2005-03-17,pamela,mendoza,7,104,78,26,on-time,hyd,blr
2005-03-18,elizabeth,choi,7,97,66,31,delayed,cok,trv
2005-03-19,mark,osborne,6,97,37,60,delayed,trv,blr
2005-03-20,joshua,lane,5,252,86,166,on-time,maa,bom
2005-03-21,eileen,lambert,4,53,53,0,delayed,trv,del
2005-03-22,keith,moore,9,279,258,21,on-time,del,amd
2005-03-23,sally,roberts,5,51,50,1,on-time,goi,hyd
2005-03-24,nicholas,walters,5,53,34,19,delayed,bom,cok
2005-03-25,virginia,schultz,7,163,86,77,delayed,trv,del
2005-03-26,kelly,york,6,279,203,76,on-time,cok,maa
2005-03-27,george,alexander,8,192,169,23,on-time,maa,blr
2005-03-28,deborah,becker,4,93,84,9,on-time,blr,cok
2005-03-29,emma,gonzales,4,109,60,49,on-time,blr,del
2005-03-30,brian,andrews,9,86,59,27,on-time,maa,trv
2005-03-31,tara,parker,5,69,46,23,on-time,cok,del
2005-04-01,steven,frey,9,202,62,140,delayed,cok,bom
2005-04-02,erin,burton,4,255,118,137,delayed,ccu,trv
2005-04-03,shane,whitehead,4,96,54,42,on-time,blr,bom
2005-04-04,jared,robles,9,253,185,68,delayed,bom,amd
2005-04-05,richard,brock,8,251,61,190,on-time,del,amd
2005-04-06,tamara,brown,8,74,57,17,delayed,bom,trv
2005-04-07,jennifer,howard,7,104,98,6,on-time,maa,trv
2005-04-08,caitlin,manning,8,70,67,3,on-time,trv,cok
2005-04-09,april,harris,9,299,270,29,delayed,bom,cok
2005-04-10,shelly,caldwell,8,182,41,141,delayed,maa,ccu
2005-04-11,jessica,fuentes,7,186,184,2,delayed,bom,trv
2005-04-12,austin,may,7,205,69,136,on-time,blr,trv
2005-04-13,gabrielle,james,6,134,69,65,delayed,bom,trv
2005-04-14,samantha,davis,5,93,91,2,delayed,del,bom
2005-04-15,justin,kennedy,5,191,84,107,on-time,goi,blr
2005-04-16,scott,blankenship,9,287,147,140,delayed,blr,del
2005-04-17,wendy,hester,6,72,47,25,on-time,cok,hyd
2005-04-18,renee,mckinney,9,104,46,58,delayed,bom,cok
2005-04-19,jason,brown,6,197,184,13,delayed,del,ccu
2005-04-20,richard,butler,9,210,33,177,delayed,del,hyd
2005-04-21,jerry,silva,4,120,119,1,delayed,ccu,blr
2005-04-22,richard,harding,5,233,142,91,on-time,maa,blr
2005-04-23,matthew,dean,9,274,56,218,delayed,maa,ccu
2005-04-24,joy,fox,4,280,228,52,delayed,goi,bom
2005-04-25,tammy,alvarado,7,135,36,99,on-time,hyd,cok
2005-04-26,jason,valdez,5,50,31,19,on-time,trv,ccu
2005-04-27,kyle,bradshaw,7,166,147,19,on-time,amd,bom
2005-04-28,krystal,gordon,8,187,87,100,delayed,bom,del
2005-04-29,james,morse,9,91,68,23,delayed,amd,bom
2005-04-30,patrick,adams,7,126,78,48,delayed,blr,trv
2005-05-01,andrew,lynch,5,80,80,0,delayed,hyd,ccu
2005-05-02,michael,ford,9,188,100,88,delayed,trv,amd
2005-05-03,michael,morgan,7,91,39,52,delayed,ccu,bom
2005-05-04,kari,baker,7,174,33,141,delayed,maa,cok
2005-05-05,jennifer,patrick,8,276,124,152,on-time,amd,goi
2005-05-06,joshua,gross,4,148,59,89,on-time,blr,bom
2005-05-07,anna,norton,8,181,130,51,on-time,maa,del
2005-05-08,brendan,french,6,198,103,95,on-time,hyd,del
2005-05-09,michelle,jackson,7,297,250,47,on-time,ccu,maa
2005-05-10,richard,fernandez,8,247,78,169,delayed,trv,amd
2005-05-11,john,morse,6,52,39,13,on-time,blr,goi
2005-05-12,larry,morgan,5,83,40,43,on-time,blr,cok
2005-05-13,roger,george,4,72,48,24,delayed,hyd,ccu
2005-05-14,thomas,cisneros,7,220,65,155,on-time,goi,maa
2005-05-15,kimberly,leblanc,6,222,68,154,delayed,goi,trv
2005-05-16,brett,graham,9,276,274,2,delayed,goi,cok
2005-05-17,mary,howe,8,293,80,213,on-time,blr,hyd
2005-05-18,richard,cummings,9,129,121,8,delayed,trv,amd
2005-05-19,james,flores,6,106,55,51,on-time,ccu,blr
2005-05-20,erin,matthews,9,297,174,123,on-time,blr,amd
2005-05-21,jennifer,johnson,9,64,53,11,delayed,ccu,hyd
2005-05-22,misty,gomez,6,293,133,160,delayed,ccu,bom
2005-05-23,austin,phelps,4,230,123,107,on-time,amd,del
2005-05-24,kevin,hamilton,6,300,166,134,on-time,cok,amd
2005-05-25,hannah,ramos,9,194,98,96,on-time,maa,goi
2005-05-26,amanda,lowe,7,200,98,102,on-time,ccu,amd
2005-05-27,william,cruz,5,161,124,37,on-time,hyd,cok
2005-05-28,maria,morales,7,288,287,1,on-time,bom,cok
2005-05-29,rachel,drake,5,281,101,180,delayed,bom,ccu
2005-05-30,shawn,sutton,6,123,77,46,delayed,goi,del
2005-05-31,chris,watts,8,135,109,26,on-time,goi,bom
2005-06-01,samuel,smith,6,97,81,16,delayed,maa,amd
2005-06-02,jaime,smith,8,147,80,67,on-time,cok,blr
2005-06-03,dean,stevens,4,268,266,2,delayed,del,goi
2005-06-04,anthony,stark,6,84,45,39,on-time,trv,bom
2005-06-05,melissa,woods,6,96,79,17,delayed,hyd,del
2005-06-06,crystal,white,9,294,165,129,delayed,ccu,blr
2005-06-07,samantha,lutz,7,259,59,200,on-time,maa,hyd
2005-06-08,lawrence,williams,5,233,44,189,on-time,trv,amd
2005-06-09,deanna,wong,5,218,147,71,delayed,bom,del
2005-06-10,nicole,randolph,4,186,61,125,on-time,goi,maa
2005-06-11,mackenzie,kelley,5,86,37,49,delayed,maa,trv
2005-06-12,jennifer,johnson,7,73,65,8,on-time,maa,blr
2005-06-13,andrea,wood,5,142,134,8,on-time,blr,cok
2005-06-14,nathaniel,wells,8,254,147,107,on-time,hyd,goi
2005-06-15,julie,peters,4,78,61,17,delayed,blr,del
2005-06-16,jacob,beasley,9,185,135,50,on-time,blr,hyd
2005-06-17,patricia,berry,7,168,145,23,delayed,trv,amd
2005-06-18,ronald,moody,7,224,112,112,on-time,ccu,hyd
2005-06-19,jennifer,anderson,7,50,33,17,on-time,del,bom
2005-06-20,steven,adams,9,229,121,108,delayed,cok,trv
2005-06-21,michael,williams,4,56,41,15,on-time,goi,del
2005-06-22,drew,medina,4,56,34,22,on-time,blr,ccu
2005-06-23,john,weber,4,129,53,76,on-time,cok,ccu
2005-06-24,joshua,johnson,4,158,36,122,on-time,ccu,bom
2005-06-25,crystal,walsh,5,245,131,114,delayed,cok,blr
2005-06-26,daniel,harris,4,100,45,55,delayed,amd,maa
2005-06-27,justin,chan,6,231,69,162,on-time,blr,del
2005-06-28,paul,bradley,8,215,77,138,on-time,ccu,amd
2005-06-29,william,perez,5,234,125,109,on-time,ccu,hyd
2005-06-30,andrew,bailey,5,93,49,44,on-time,ccu,hyd
2005-07-01,anna,rivera,8,204,185,19,delayed,del,maa
2005-07-02,amy,levy,6,268,151,117,delayed,maa,ccu
2005-07-03,monique,burnett,5,108,84,24,on-time,bom,trv
2005-07-04,dakota,keith,6,298,47,251,on-time,amd,bom
2005-07-05,jamie,whitaker,4,191,147,44,delayed,goi,blr
2005-07-06,keith,rhodes,7,205,157,48,delayed,goi,blr
2005-07-07,donald,moon,5,147,34,113,delayed,del,goi
2005-07-08,mark,mason,4,89,55,34,delayed,maa,trv
2005-07-09,crystal,adams,5,278,276,2,delayed,bom,goi
2005-07-10,elizabeth,hamilton,9,253,245,8,on-time,hyd,trv
2005-07-11,tonya,robinson,6,249,133,116,on-time,ccu,amd
2005-07-12,john,phillips,7,242,97,145,delayed,blr,hyd
2005-07-13,alexander,anderson,5,226,69,157,delayed,blr,trv
2005-07-14,joshua,strickland,4,212,57,155,on-time,hyd,blr
2005-07-15,ellen,beltran,6,193,174,19,delayed,blr,ccu
2005-07-16,justin,cruz,9,295,211,84,on-time,del,cok
2005-07-17,megan,lowe,5,260,257,3,on-time,ccu,amd
2005-07-18,cathy,fields,9,62,54,8,delayed,cok,ccu
2005-07-19,timothy,roberts,4,268,195,73,delayed,goi,del
2005-07-20,jonathan,smith,6,151,117,34,on-time,hyd,bom
2005-07-21,jessica,hernandez,5,51,45,6,on-time,ccu,trv
2005-07-22,natasha,martin,6,247,61,186,on-time,blr,del
2005-07-23,matthew,guerra,9,68,44,24,on-time,blr,cok
2005-07-24,john,oneill,9,64,62,2,on-time,amd,ccu
2005-07-25,stephen,fuller,8,262,214,48,on-time,maa,cok
2005-07-26,mary,parks,4,130,123,7,on-time,cok,del
2005-07-27,emily,murphy,6,131,62,69,delayed,blr,bom
2005-07-28,nicholas,green,6,72,57,15,on-time,bom,blr
2005-07-29,david,montgomery,8,246,202,44,on-time,maa,cok
2005-07-30,danny,vang,6,54,48,6,delayed,trv,amd
2005-07-31,robin,bird,8,104,71,33,on-time,goi,cok
2005-08-01,ralph,george,6,256,77,179,delayed,cok,del
2005-08-02,tonya,dominguez,5,54,38,16,delayed,amd,blr
2005-08-03,justin,cooper,9,53,32,21,on-time,bom,ccu
2005-08-04,karen,zuniga,9,219,52,167,delayed,hyd,bom
2005-08-05,cathy,mcclure,5,196,92,104,on-time,trv,amd
2005-08-06,julie,adams,7,186,175,11,on-time,amd,del
2005-08-07,sarah,taylor,8,294,272,22,delayed,bom,ccu
2005-08-08,shane,ortega,7,175,153,22,delayed,bom,ccu
2005-08-09,antonio,lopez,5,162,129,33,delayed,cok,maa
2005-08-10,brianna,ortiz,9,197,165,32,on-time,goi,amd
2005-08-11,gabrielle,everett,6,110,56,54,on-time,ccu,bom
2005-08-12,brandy,singh,8,73,70,3,on-time,maa,hyd
2005-08-13,james,gonzales,5,57,46,11,on-time,blr,hyd
2005-08-14,rebecca,williams,4,87,32,55,delayed,bom,blr
2005-08-15,trevor,farmer,6,265,36,229,on-time,cok,amd
2005-08-16,crystal,frazier,6,122,102,20,on-time,hyd,goi
2005-08-17,zachary,dickerson,4,232,42,190,delayed,blr,cok
2005-08-18,jennifer,hess,8,168,131,37,on-time,hyd,trv
2005-08-19,brandon,lopez,9,245,141,104,on-time,amd,hyd
2005-08-20,jennifer,thomas,8,164,145,19,on-time,bom,cok
2005-08-21,amy,harris,5,148,143,5,on-time,amd,del
2005-08-22,sean,walsh,6,269,114,155,delayed,del,cok
2005-08-23,brandon,bailey,5,140,70,70,delayed,cok,ccu
2005-08-24,melissa,owens,4,200,128,72,on-time,trv,amd
2005-08-25,michael,sanchez,8,97,89,8,on-time,bom,blr
2005-08-26,kristin,hall,9,194,121,73,delayed,trv,amd
2005-08-27,jacqueline,west,5,132,56,76,delayed,maa,goi
2005-08-28,john,smith,9,52,35,17,on-time,maa,bom
2005-08-29,diana,mckenzie,5,185,71,114,on-time,amd,ccu
2005-08-30,richard,bowen,7,126,60,66,delayed,maa,hyd
2005-08-31,toni,shaffer,8,208,173,35,on-time,trv,amd
2005-09-01,courtney,dickson,6,286,174,112,on-time,amd,ccu
2005-09-02,phillip,carr,6,298,199,99,on-time,hyd,ccu
2005-09-03,donna,watson,6,231,95,136,delayed,hyd,bom
2005-09-04,john,wilson,7,195,184,11,delayed,trv,ccu
2005-09-05,joe,castillo,9,291,162,129,on-time,trv,cok
2005-09-06,justin,jennings,6,107,103,4,on-time,amd,hyd
2005-09-07,sean,abbott,4,184,173,11,delayed,blr,hyd
2005-09-08,daniel,powell,4,201,114,87,on-time,blr,goi
2005-09-09,tracy,pierce,9,289,141,148,on-time,bom,hyd
2005-09-10,jessica,beasley,5,76,30,46,on-time,blr,del
2005-09-11,nicole,robinson,9,94,44,50,on-time,del,goi
2005-09-12,ronnie,melton,6,127,96,31,on-time,ccu,maa
2005-09-13,denise,thompson,9,231,230,1,on-time,maa,amd
2005-09-14,cynthia,mueller,7,254,179,75,delayed,blr,del
2005-09-15,christopher,price,5,52,31,21,on-time,hyd,cok
2005-09-16,michael,logan,6,147,38,109,delayed,trv,ccu
2005-09-17,manuel,edwards,8,63,31,32,delayed,maa,bom
2005-09-18,zachary,young,5,249,59,190,delayed,cok,maa
2005-09-19,john,brady,7,271,121,150,on-time,ccu,amd
2005-09-20,alexander,rodriguez,8,136,110,26,on-time,del,trv
2005-09-21,amy,kennedy,7,298,70,228,delayed,bom,maa
2005-09-22,teresa,daniels,9,142,100,42,on-time,ccu,maa
2005-09-23,ashley,moore,9,133,80,53,on-time,ccu,bom
2005-09-24,jerry,young,4,107,99,8,on-time,del,hyd
2005-09-25,michelle,spence,6,277,76,201,delayed,amd,blr
2005-09-26,steven,johnson,9,239,64,175,delayed,ccu,hyd
2005-09-27,stephanie,boyd,6,167,104,63,delayed,hyd,cok
2005-09-28,david,cox,5,217,57,160,delayed,hyd,ccu
2005-09-29,brittany,yang,9,165,136,29,on-time,goi,del
2005-09-30,alexandria,shaw,4,191,110,81,delayed,trv,hyd
2005-10-01,joshua,carter,7,242,179,63,delayed,blr,bom
2005-10-02,cody,campbell,9,219,154,65,on-time,hyd,bom
2005-10-03,robin,rogers,7,117,54,63,delayed,hyd,ccu
2005-10-04,juan,ramos,6,64,39,25,delayed,goi,maa
2005-10-05,carrie,miranda,4,91,40,51,on-time,amd,cok
2005-10-06,brian,franklin,6,96,87,9,on-time,blr,hyd
2005-10-07,kimberly,scott,5,84,63,21,delayed,trv,ccu
2005-10-08,sharon,miller,4,84,31,53,delayed,maa,cok
2005-10-09,emily,mcknight,8,77,43,34,delayed,del,hyd
2005-10-10,nicole,schneider,4,106,55,51,on-time,amd,goi
2005-10-11,christopher,collins,7,67,37,30,on-time,cok,maa
2005-10-12,patricia,pope,4,162,139,23,delayed,cok,maa
2005-10-13,jason,perkins,6,113,37,76,delayed,hyd,amd
2005-10-14,amber,monroe,5,64,35,29,delayed,ccu,trv
2005-10-15,christopher,dawson,6,258,154,104,delayed,ccu,del
2005-10-16,rebecca,wallace,5,119,46,73,delayed,blr,trv
2005-10-17,john,brown,6,167,47,120,delayed,bom,goi
2005-10-18,steven,rasmussen,9,91,91,0,delayed,blr,maa
2005-10-19,natalie,green,4,275,125,150,delayed,cok,amd
2005-10-20,ronald,bernard,6,219,169,50,on-time,bom,goi
2005-10-21,joseph,kramer,9,212,206,6,on-time,maa,hyd
2005-10-22,harry,kim,7,77,69,8,delayed,hyd,del
2005-10-23,scott,mcclain,7,142,111,31,delayed,goi,cok
2005-10-24,derrick,west,5,251,203,48,on-time,blr,amd
2005-10-25,adriana,morgan,8,273,268,5,delayed,blr,ccu
2005-10-26,alicia,miller,6,203,40,163,on-time,amd,cok
2005-10-27,susan,brooks,8,122,121,1,on-time,goi,blr
2005-10-28,james,richardson,5,174,93,81,delayed,cok,bom
2005-10-29,victoria,king,5,75,38,37,delayed,bom,del
2005-10-30,lacey,turner,4,185,147,38,delayed,ccu,amd
2005-10-31,karen,parks,9,191,136,55,delayed,bom,goi
2005-11-01,john,benson,4,270,241,29,on-time,hyd,del
2005-11-02,michael,silva,9,288,145,143,delayed,maa,bom
2005-11-03,francis,smith,8,298,158,140,on-time,blr,amd
2005-11-04,mary,yang,9,276,259,17,delayed,cok,bom
2005-11-05,monique,weber,5,94,48,46,on-time,amd,hyd
2005-11-06,jesse,wise,5,106,101,5,on-time,blr,ccu
2005-11-07,george,hunter,4,142,139,3,on-time,blr,ccu
2005-11-08,trevor,johnson,4,146,52,94,on-time,maa,hyd
2005-11-09,sarah,morris,8,275,195,80,on-time,ccu,hyd
2005-11-10,noah,anderson,9,238,30,208,delayed,ccu,maa
2005-11-11,jamie,mccoy,6,127,86,41,delayed,hyd,trv
2005-11-12,kenneth,moore,8,177,160,17,on-time,del,maa
2005-11-13,sergio,maldonado,7,55,55,0,delayed,del,amd
2005-11-14,spencer,jackson,8,224,126,98,on-time,bom,amd
2005-11-15,dana,fuller,5,251,204,47,on-time,cok,hyd
2005-11-16,kelsey,cohen,8,229,76,153,on-time,amd,ccu
2005-11-17,michael,patterson,5,292,192,100,on-time,ccu,maa
2005-11-18,meagan,werner,5,165,157,8,on-time,maa,blr
2005-11-19,jacqueline,hammond,5,283,121,162,delayed,del,cok
2005-11-20,todd,jensen,4,276,132,144,on-time,goi,bom
2005-11-21,patricia,lawson,5,257,184,73,delayed,del,amd
2005-11-22,james,woods,8,235,70,165,delayed,trv,hyd
2005-11-23,tamara,hardin,4,68,50,18,on-time,ccu,del
2005-11-24,jordan,oneal,5,201,111,90,on-time,trv,amd
2005-11-25,jeremy,kemp,5,161,92,69,on-time,blr,cok
2005-11-26,desiree,richardson,5,261,189,72,on-time,blr,del
2005-11-27,anthony,larsen,7,146,39,107,on-time,hyd,trv
2005-11-28,karen,murray,4,215,201,14,on-time,bom,hyd
2005-11-29,kimberly,jones,5,235,57,178,delayed,goi,del
2005-11-30,mark,owens,4,119,103,16,delayed,blr,bom
2005-12-01,david,smith,9,71,41,30,delayed,bom,ccu
2005-12-02,jason,osborn,4,145,125,20,on-time,goi,bom
2005-12-03,shawn,dudley,9,145,98,47,delayed,amd,trv
